Date,Zone,Type,Connection_Type,Installed_MW,Wind_GWh,Solar_GWh,Wind_Speed_10m,Temperature_Celsius,Cloud_Cover,Solar_Radiation_MJ_per_m2,Wind_Capacity_MW,Solar_Capacity_MW
2010-01-01,East,Wind,DSO,349.389,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,East,Wind,TSO,491.4,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,East,Wind,TSO,34.0,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,North,Wind,DSO,340.498,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,North,Wind,TSO,356.9,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,South,Wind,DSO,1093.551,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,South,Wind,TSO,999.85,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,South,Wind,TSO,28.8,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,West,Wind,DSO,441.118,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,West,Wind,TSO,720.0,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,West,Wind,TSO,83.0,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,East,Solar,DSO,106.609,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,East,Solar,TSO,520.6,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,South,Solar,DSO,22.97,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,South,Solar,TSO,87.0,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-01-01,West,Solar,DSO,9.2,248.002,0.0,0.78655136,4.1490774,0.66856295,2971663.8,1270.8069999999998,0.6
2010-02-01,East,Wind,DSO,349.389,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,East,Wind,TSO,491.4,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,East,Wind,TSO,34.0,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,North,Wind,DSO,340.498,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,North,Wind,TSO,356.9,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,South,Wind,DSO,1093.551,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,South,Wind,TSO,999.85,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,South,Wind,TSO,28.8,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,West,Wind,DSO,441.118,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,West,Wind,TSO,720.0,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,West,Wind,TSO,83.0,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,East,Solar,DSO,106.609,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,East,Solar,TSO,520.6,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,South,Solar,DSO,22.97,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,South,Solar,TSO,87.0,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-02-01,West,Solar,DSO,9.2,150.952,0.0,1.1544578,4.126316,0.69422,5765193.0,1286.107,0.6
2010-03-01,East,Wind,DSO,349.389,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,East,Wind,TSO,491.4,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,East,Wind,TSO,34.0,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,North,Wind,DSO,340.498,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,North,Wind,TSO,356.9,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,South,Wind,DSO,1093.551,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,South,Wind,TSO,999.85,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,South,Wind,TSO,28.8,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,West,Wind,DSO,441.118,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,West,Wind,TSO,720.0,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,West,Wind,TSO,83.0,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,East,Solar,DSO,106.609,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,East,Solar,TSO,520.6,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,South,Solar,DSO,22.97,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,South,Solar,TSO,87.0,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-03-01,West,Solar,DSO,9.2,251.394,0.0,0.872089,6.32746,0.65399486,10048856.0,1303.6569999999997,0.6
2010-04-01,East,Wind,DSO,349.389,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,East,Wind,TSO,491.4,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,East,Wind,TSO,34.0,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,North,Wind,DSO,340.498,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,North,Wind,TSO,356.9,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,South,Wind,DSO,1093.551,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,South,Wind,TSO,999.85,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,South,Wind,TSO,28.8,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,West,Wind,DSO,441.118,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,West,Wind,TSO,720.0,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,West,Wind,TSO,83.0,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,East,Solar,DSO,106.609,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,East,Solar,TSO,520.6,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,South,Solar,DSO,22.97,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,South,Solar,TSO,87.0,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-04-01,West,Solar,DSO,9.2,186.269,0.0,1.2957245,8.733235,0.6744531,16062960.0,1313.647,0.6
2010-05-01,East,Wind,DSO,349.389,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,East,Wind,TSO,491.4,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,East,Wind,TSO,34.0,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,North,Wind,DSO,340.498,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,North,Wind,TSO,356.9,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,South,Wind,DSO,1093.551,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,South,Wind,TSO,999.85,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,South,Wind,TSO,28.8,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,West,Wind,DSO,441.118,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,West,Wind,TSO,720.0,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,West,Wind,TSO,83.0,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,East,Solar,DSO,106.609,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,East,Solar,TSO,520.6,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,South,Solar,DSO,22.97,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,South,Solar,TSO,87.0,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-05-01,West,Solar,DSO,9.2,168.528,0.0,1.6492325,10.533146,0.6533258,18700240.0,1313.647,0.6
2010-06-01,East,Wind,DSO,349.389,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,East,Wind,TSO,491.4,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,East,Wind,TSO,34.0,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,North,Wind,DSO,340.498,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,North,Wind,TSO,356.9,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,South,Wind,DSO,1093.551,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,South,Wind,TSO,999.85,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,South,Wind,TSO,28.8,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,West,Wind,DSO,441.118,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,West,Wind,TSO,720.0,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,West,Wind,TSO,83.0,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,East,Solar,DSO,106.609,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,East,Solar,TSO,520.6,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,South,Solar,DSO,22.97,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,South,Solar,TSO,87.0,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-06-01,West,Solar,DSO,9.2,155.438,0.0,0.71755594,14.2299185,0.7032929,19980432.0,1393.6969999999997,0.6
2010-07-01,East,Wind,DSO,349.389,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,East,Wind,TSO,491.4,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,East,Wind,TSO,34.0,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,North,Wind,DSO,340.498,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,North,Wind,TSO,356.9,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,South,Wind,DSO,1093.551,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,South,Wind,TSO,999.85,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,South,Wind,TSO,28.8,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,West,Wind,DSO,441.118,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,West,Wind,TSO,720.0,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,West,Wind,TSO,83.0,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,East,Solar,DSO,106.609,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,East,Solar,TSO,520.6,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,South,Solar,DSO,22.97,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,South,Solar,TSO,87.0,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-07-01,West,Solar,DSO,9.2,268.309,0.0,3.3235888,14.914639,0.83600146,15352660.0,1393.6969999999997,0.6
2010-08-01,East,Wind,DSO,349.389,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,East,Wind,TSO,491.4,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,East,Wind,TSO,34.0,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,North,Wind,DSO,340.498,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,North,Wind,TSO,356.9,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,South,Wind,DSO,1093.551,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,South,Wind,TSO,999.85,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,South,Wind,TSO,28.8,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,West,Wind,DSO,441.118,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,West,Wind,TSO,720.0,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,West,Wind,TSO,83.0,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,East,Solar,DSO,106.609,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,East,Solar,TSO,520.6,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,South,Solar,DSO,22.97,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,South,Solar,TSO,87.0,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-08-01,West,Solar,DSO,9.2,207.491,0.0,2.7918634,14.405796,0.7027592,15194250.0,1393.6969999999997,0.6
2010-09-01,East,Wind,DSO,349.389,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,East,Wind,TSO,491.4,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,East,Wind,TSO,34.0,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,North,Wind,DSO,340.498,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,North,Wind,TSO,356.9,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,South,Wind,DSO,1093.551,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,South,Wind,TSO,999.85,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,South,Wind,TSO,28.8,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,West,Wind,DSO,441.118,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,West,Wind,TSO,720.0,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,West,Wind,TSO,83.0,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,East,Solar,DSO,106.609,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,East,Solar,TSO,520.6,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,South,Solar,DSO,22.97,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,South,Solar,TSO,87.0,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-09-01,West,Solar,DSO,9.2,288.738,0.0,2.3287084,13.937576,0.7557088,10283616.0,1395.2869999999998,0.6
2010-10-01,East,Wind,DSO,349.389,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,East,Wind,TSO,491.4,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,East,Wind,TSO,34.0,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,North,Wind,DSO,340.498,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,North,Wind,TSO,356.9,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,South,Wind,DSO,1093.551,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,South,Wind,TSO,999.85,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,South,Wind,TSO,28.8,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,West,Wind,DSO,441.118,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,West,Wind,TSO,720.0,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,West,Wind,TSO,83.0,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,East,Solar,DSO,106.609,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,East,Solar,TSO,520.6,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,South,Solar,DSO,22.97,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,South,Solar,TSO,87.0,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-10-01,West,Solar,DSO,9.2,321.952,0.0,1.9723176,11.298184,0.6781363,6822046.0,1395.2869999999998,0.6
2010-11-01,East,Wind,DSO,349.389,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,East,Wind,TSO,491.4,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,East,Wind,TSO,34.0,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,North,Wind,DSO,340.498,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,North,Wind,TSO,356.9,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,South,Wind,DSO,1093.551,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,South,Wind,TSO,999.85,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,South,Wind,TSO,28.8,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,West,Wind,DSO,441.118,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,West,Wind,TSO,720.0,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,West,Wind,TSO,83.0,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,East,Solar,DSO,106.609,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,East,Solar,TSO,520.6,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,South,Solar,DSO,22.97,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,South,Solar,TSO,87.0,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-11-01,West,Solar,DSO,9.2,341.232,0.0,1.4749972,6.9686065,0.673554,3360095.8,1400.41,0.6
2010-12-01,East,Wind,DSO,349.389,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,East,Wind,TSO,491.4,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,East,Wind,TSO,34.0,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,North,Wind,DSO,340.498,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,North,Wind,TSO,356.9,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,South,Wind,DSO,1093.551,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,South,Wind,TSO,999.85,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,South,Wind,TSO,28.8,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,West,Wind,DSO,441.118,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,West,Wind,TSO,720.0,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,West,Wind,TSO,83.0,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,East,Solar,DSO,106.609,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,East,Solar,TSO,520.6,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,South,Solar,DSO,22.97,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,South,Solar,TSO,87.0,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2010-12-01,West,Solar,DSO,9.2,218.84,0.0,1.1318158,2.989208,0.69092274,2226574.2,1400.428,0.6
2011-01-01,East,Wind,DSO,349.389,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,East,Wind,TSO,491.4,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,East,Wind,TSO,34.0,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,North,Wind,DSO,340.498,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,North,Wind,TSO,356.9,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,South,Wind,DSO,1093.551,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,South,Wind,TSO,999.85,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,South,Wind,TSO,28.8,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,West,Wind,DSO,441.118,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,West,Wind,TSO,720.0,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,West,Wind,TSO,83.0,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,East,Solar,DSO,106.609,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,East,Solar,TSO,520.6,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,South,Solar,DSO,22.97,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,South,Solar,TSO,87.0,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-01-01,West,Solar,DSO,9.2,274.802,0.0,1.5804212,5.1265016,0.7160629,2722785.5,1443.5279999999998,0.7
2011-02-01,East,Wind,DSO,349.389,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,East,Wind,TSO,491.4,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,East,Wind,TSO,34.0,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,North,Wind,DSO,340.498,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,North,Wind,TSO,356.9,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,South,Wind,DSO,1093.551,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,South,Wind,TSO,999.85,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,South,Wind,TSO,28.8,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,West,Wind,DSO,441.118,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
2011-02-01,West,Wind,TSO,720.0,354.989,0.0,4.150639,7.4958653,0.7708915,4892891.0,1448.178,0.7
