Date,Wind_GWh,Solar_GWh,Wind_Speed_10m,Temperature_Celsius,Cloud_Cover,Solar_Radiation_MJ_per_m2,Wind_Capacity_MW,Solar_Capacity_MW,East_Solar_DSO_MW,East_Solar_TSO_MW,East_Wind_DSO_MW,East_Wind_TSO_MW,North_Wind_DSO_MW,North_Wind_TSO_MW,South_Solar_DSO_MW,South_Solar_TSO_MW,South_Wind_DSO_MW,South_Wind_TSO_MW,West_Solar_DSO_MW,West_Wind_DSO_MW,West_Wind_TSO_MW
2021-01-05,745.216,0.0,1.4888191,9.726217,0.65080404,19232630.0,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2021-01-06,587.373,0.0,1.1602193,13.243694,0.78278726,18135260.0,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2021-01-07,296.283,0.0,1.0993071,16.130602,0.7222974,18633744.0,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2021-01-08,547.06,0.0,1.399736,15.290002,0.752724,14261697.0,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2021-01-09,520.881,0.0,1.9989759,15.014957,0.80015755,9646984.0,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2021-01-10,956.485,0.0,4.104782,12.323149,0.80927616,5814523.5,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2021-01-11,936.019,0.0,3.7885647,9.570084,0.76607424,3041964.5,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2021-01-12,1225.576,0.0,2.5414236,8.336743,0.8230989,1758544.4,4332.811,92.4,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-01,995.264,0.0,3.840677,7.4969196,0.7249272,2749098.2,4332.811,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-02,1513.214,0.0,6.919896,7.74078,0.7882582,5012300.5,4343.741,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-03,932.523,0.0,2.2767649,7.784261,0.52561355,11273184.0,4343.741,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-04,839.06,0.0,0.5022818,9.08831,0.68836004,14450800.0,4344.241,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-05,854.119,0.0,3.2270675,11.915799,0.74791116,17655734.0,4344.241,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-06,725.555,0.0,2.5425527,13.3519335,0.7365742,18422058.0,4344.241,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-07,520.754,0.0,2.284485,15.516557,0.8263424,17238790.0,4367.301,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-08,509.108,2.767,1.703583,16.02444,0.64353806,16736528.0,4367.301,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-09,643.172,3.242,1.0805953,14.172923,0.7557633,10552561.0,4397.301,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-10,1250.767,2.641,4.1950736,12.745035,0.7666021,5893539.5,4427.301,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-11,1334.786,2.388,5.466969,10.0863905,0.75596964,3211073.5,4467.901,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2022-01-12,1029.827,2.098,1.6131024,6.0883946,0.6681189,2191883.8,4527.901,187.9,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-01,1211.068,3.514,4.668418,7.1786823,0.7835365,2587361.2,4556.901,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-02,1105.607,9.194,3.141634,8.209258,0.79857236,4910852.5,4570.701,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-03,1122.606,15.481,1.8999022,7.538489,0.8026962,8070690.5,4570.701,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-04,933.626,33.999,1.4211257,9.298922,0.7090606,13820624.0,4588.701,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-05,564.269,63.296,0.95691055,12.22305,0.6966722,19063764.0,4588.701,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-06,538.073,63.954,1.175437,15.941837,0.60833657,21503196.0,4638.901,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-07,877.184,59.491,3.5401566,14.779753,0.7614344,16268529.0,4666.301,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-08,887.967,55.135,2.3035195,15.340735,0.73130965,14325237.0,4700.701,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-09,853.168,42.244,2.1854262,15.062298,0.70384854,10359395.0,4713.601,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-10,837.014,34.369,1.9013935,12.156175,0.8212453,5632241.5,4713.601,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-11,1137.068,20.131,3.0257845,9.126877,0.71279585,3445353.8,4713.601,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2023-01-12,1537.47,10.196,4.7240267,8.610866,0.79957813,1837946.2,4731.391,445.2,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-01,1141.615,16.93,2.6529243,6.3108726,0.67046,2713160.5,4731.391,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-02,1197.359,19.941,3.7877448,8.143121,0.8435049,4521177.0,4747.291,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-03,1330.54,34.572,1.8556459,7.924066,0.77810967,8412219.0,4768.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-04,928.997,65.365,2.0350413,9.290166,0.7354762,13807354.0,4768.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-05,560.063,94.089,0.8489122,12.366132,0.7400812,17416382.0,4768.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-06,640.203,101.188,3.124601,12.811061,0.73188317,18564728.0,4809.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-07,587.208,115.457,2.1052315,14.305027,0.78863937,16557731.0,4809.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-08,947.575,98.174,5.0504804,15.043768,0.7026336,14562473.0,4838.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-09,794.546,73.727,1.9802207,13.350514,0.6683965,10726389.0,4852.591,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-10,1032.437,54.281,2.5294552,12.030245,0.7300662,5882238.0,4934.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-11,887.614,23.612,2.0246327,9.667848,0.83975875,2690675.5,4934.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
2024-01-12,1318.917,16.222,3.8910756,8.576675,0.7836908,1704224.6,4934.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
