name,coef,se,t,p
Solar_GWh_Lag1,0.3739467942065279,1.0878833646889343,0.3437379468647845,0.7310433706760939
Solar_GWh_Lag12,-0.2006936021939985,12.35744961272871,-0.016240697594046866,0.9870423677536171
Solar_Radiation_MJ_per_m2,1.4911570069666462e-06,1.8589544392811716e-06,0.8021482266898661,0.4224672207724326
Solar_Capacity_MW,0.0036328242293244494,0.2512301795220105,0.014460142631893373,0.9884628775089045
ma.L1,-0.21330886120255538,1.298049278586834,-0.16433032606803757,0.8694711094463102
ma.L2,-0.14105573728176074,1.246670825661909,-0.11314593586231428,0.90991485724032
