5085894.0,5118150.0,5135270.0,5141926.0,5148774.0,5128486.0,5096454.0,5033478.0,4968870.0,4887334.0,4858790.0,4839110.0,4837286.0,4850182.0,4882534.0,4910790.0,4969478.0,5032454.0,5119590.0,5196582.0,5303814.0
5174182.0,5209190.0,5209606.0,5214726.0,5208486.0,5171302.0,5139878.0,5075046.0,5020582.0,4979622.0,4959654.0,4952070.0,4968230.0,4981542.0,5020774.0,5071142.0,5136070.0,5194534.0,5311590.0,5403846.0,5510438.0
5295398.0,5332902.0,5361670.0,5325414.0,5257830.0,5215942.0,5175206.0,5133926.0,5088038.0,5053638.0,5041862.0,5069606.0,5089702.0,5099718.0,5159334.0,5225478.0,5317318.0,5405894.0,5500614.0,5589926.0,5683622.0
5443270.0,5479110.0,5485254.0,5430470.0,5339142.0,5265606.0,5194342.0,5189318.0,5177126.0,5152870.0,5143974.0,5159718.0,5176422.0,5191366.0,5268166.0,5358502.0,5460070.0,5558790.0,5646758.0,5726630.0,5797990.0
5583974.0,5624614.0,5624326.0,5557254.0,5439398.0,5371494.0,5312006.0,5258022.0,5207654.0,5216870.0,5222918.0,5240230.0,5267142.0,5300742.0,5390854.0,5501350.0,5625030.0,5737062.0,5789894.0,5840678.0,5888806.0
5681158.0,5717798.0,5694054.0,5626054.0,5523462.0,5425766.0,5300134.0,5252102.0,5203238.0,5205798.0,5219622.0,5259462.0,5301446.0,5386022.0,5500838.0,5621158.0,5756326.0,5877670.0,5932326.0,5978822.0,6023974.0
5756326.0,5760934.0,5718118.0,5648070.0,5558982.0,5446438.0,5312518.0,5246150.0,5188710.0,5181542.0,5188614.0,5256998.0,5343430.0,5463846.0,5592358.0,5746982.0,5877958.0,5952518.0,6027878.0,6113894.0,6157830.0
5788774.0,5786534.0,5732262.0,5662406.0,5540550.0,5437030.0,5311174.0,5258246.0,5224038.0,5212870.0,5270822.0,5327046.0,5429958.0,5535142.0,5636198.0,5787142.0,5890470.0,6000838.0,6093414.0,6192038.0,6233894.0
5795750.0,5796134.0,5766854.0,5666918.0,5529798.0,5398214.0,5286502.0,5290406.0,5311910.0,5369766.0,5445830.0,5501638.0,5572518.0,5639590.0,5727942.0,5843142.0,5918630.0,6040998.0,6113382.0,6197542.0,6237382.0
5779558.0,5788358.0,5776902.0,5638662.0,5493350.0,5366790.0,5327462.0,5347622.0,5418694.0,5586534.0,5688006.0,5755494.0,5802406.0,5828518.0,5893414.0,5958662.0,5989894.0,6071302.0,6130470.0,6166630.0,6201958.0
5755686.0,5751718.0,5731110.0,5586438.0,5505830.0,5426278.0,5403046.0,5430982.0,5593702.0,5792870.0,5954854.0,6015174.0,6046726.0,6044582.0,6062598.0,6083782.0,6102438.0,6135494.0,6167046.0,6190086.0,6215782.0
5727430.0,5723430.0,5718310.0,5672230.0,5627910.0,5593286.0,5636518.0,5700198.0,5851942.0,5969190.0,6101798.0,6158854.0,6185478.0,6192646.0,6202790.0,6222950.0,6253990.0,6280390.0,6308774.0,6336614.0,6364262.0

9022350.0,9100366.0,9173518.0,9231694.0,9271310.0,9280078.0,9249166.0,9161614.0,9022862.0,8895310.0,8753230.0,8726222.0,8716622.0,8701518.0,8702478.0,8832526.0,8995342.0,9217550.0,9392142.0,9526478.0,9434510.0
9064014.0,9158862.0,9250190.0,9317390.0,9371854.0,9378382.0,9335374.0,9210766.0,8996366.0,8885838.0,8782926.0,8721934.0,8642254.0,8702030.0,8741902.0,8927758.0,9124750.0,9330574.0,9523022.0,9597006.0,9546318.0
9057358.0,9153550.0,9251534.0,9339790.0,9413198.0,9419854.0,9385550.0,9258318.0,9053390.0,8939214.0,8798414.0,8762574.0,8693454.0,8776782.0,8859534.0,8963918.0,9154382.0,9386062.0,9570894.0,9623246.0,9576782.0
9043470.0,9112590.0,9205262.0,9298830.0,9379854.0,9407822.0,9382990.0,9256142.0,9098318.0,8937678.0,8775374.0,8751502.0,8775182.0,8902670.0,8996558.0,9098958.0,9267022.0,9467790.0,9651406.0,9715726.0,9797710.0
9002702.0,9064334.0,9150542.0,9253710.0,9348302.0,9397134.0,9386830.0,9281550.0,9140238.0,8958030.0,8795342.0,8796878.0,8863630.0,9004366.0,9141646.0,9290958.0,9433806.0,9603086.0,9739790.0,9819214.0,1.0008398E7
8993166.0,9034958.0,9094990.0,9160270.0,9278158.0,9331278.0,9356878.0,9251342.0,9115214.0,8932046.0,8896334.0,8901518.0,8982734.0,9115470.0,9270798.0,9430542.0,9556814.0,9689486.0,9839438.0,9981262.0,1.0201422E7
9049678.0,9046414.0,9032206.0,9087502.0,9157134.0,9161230.0,9194574.0,9094158.0,9029838.0,8969102.0,8965006.0,9002382.0,9088718.0,9206990.0,9366222.0,9544398.0,9696846.0,9818510.0,1.0025486E7,1.0205518E7,1.0415182E7
9205134.0,9190606.0,9204814.0,9124942.0,9028494.0,9014990.0,9010574.0,9003534.0,8980686.0,8964814.0,8991054.0,9091918.0,9171150.0,9234318.0,9402702.0,9599374.0,9826702.0,1.0056526E7,1.0246222E7,1.0427598E7,1.0612622E7
9455118.0,9405838.0,9326158.0,9180174.0,9003342.0,8900814.0,8811598.0,8918414.0,9007630.0,9057998.0,9101198.0,9136014.0,9160526.0,9178318.0,9366030.0,9596942.0,9893582.0,1.0179278E7,1.0404174E7,1.059995E7,1.0757966E7
