Date,Wind_GWh,Solar_GWh,Wind_Speed_10m,Temperature_Celsius,Cloud_Cover,Solar_Radiation_MJ_per_m2,Wind_Capacity_MW,Solar_Capacity_MW,East_Solar_DSO_MW,East_Solar_TSO_MW,East_Wind_DSO_MW,East_Wind_TSO_MW,North_Wind_DSO_MW,North_Wind_TSO_MW,South_Solar_DSO_MW,South_Solar_TSO_MW,South_Wind_DSO_MW,South_Wind_TSO_MW,West_Solar_DSO_MW,West_Wind_DSO_MW,West_Wind_TSO_MW
01-01-2024,1141.615,16.93,2.6529243,6.3108726,0.67046,2713160.5,4731.391,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-02-2024,1197.359,19.941,3.7877448,8.143121,0.8435049,4521177.0,4747.291,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-03-2024,1330.54,34.572,1.8556459,7.924066,0.77810967,8412219.0,4768.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-04-2024,928.997,65.365,2.0350413,9.290166,0.7354762,13807354.0,4768.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-05-2024,560.063,94.089,0.8489122,12.366132,0.7400812,17416382.0,4768.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-06-2024,640.203,101.188,3.124601,12.811061,0.73188317,18564728.0,4809.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-07-2024,587.208,115.457,2.1052315,14.305027,0.78863937,16557731.0,4809.891,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-08-2024,947.575,98.174,5.0504804,15.043768,0.7026336,14562473.0,4838.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-09-2024,794.546,73.727,1.9802207,13.350514,0.6683965,10726389.0,4852.591,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-10-2024,1032.437,54.281,2.5294552,12.030245,0.7300662,5882238.0,4934.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-11-2024,887.614,23.612,2.0246327,9.667848,0.83975875,2690675.5,4934.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
01-12-2024,1318.917,16.222,3.8910756,8.576675,0.7836908,1704224.6,4934.091,0.0,106.609,520.6,349.389,525.4,340.498,356.9,22.97,87,1093.551,1028.65,9.2,441.118,803
